,document_number,agency,action,due_date,document_number_bridge_blank,document_number_bridge
7,EO-14147,Attorney General,Review referrals of noncompliance with document-retention policies or legal obligations,Ongoing,,2025-01900,,,,
0,EO-14148,All Agency Heads,Take immediate steps to end Federal implementation of DEI ideology,Immediate,,2025-01901,,,,
1,EO-14148,Domestic Policy Council Director,Review Federal actions taken under revoked orders and take steps to rescind/replace/amend,2025-03-06,,2025-01901,,,,
2,EO-14148,National Economic Council Director,Review Federal actions taken under revoked orders and take steps to rescind/replace/amend,2025-03-06,,2025-01901,,,,
3,EO-14148,Domestic Policy Council Director,Submit list of additional orders to be rescinded and replacement orders to increase American prosperity,2025-03-06,,2025-01901,,,,
4,EO-14148,National Economic Council Director,Submit list of additional orders to be rescinded and replacement orders to increase American prosperity,2025-03-06,,2025-01901,,,,
5,EO-14148,National Security Advisor,Begin review of all National Security Memoranda from Jan 20 2021-Jan 20 2025,Immediate,,2025-01901,,,,
6,EO-14148,National Security Advisor,Recommend National Security Memoranda for rescission,2025-03-06,,2025-01901,,,,
0,EO-14149,Attorney General,Investigate Federal Government activities over the last 4 years inconsistent with the order's purposes and policies,2025-04-20,,2025-01902,,,,
1,EO-14149,Attorney General,Prepare a report with recommendations for appropriate remedial actions based on investigation findings,2025-04-20,,2025-01902,,,,
2,EO-14149,Attorney General,Submit report to the President through the Deputy Chief of Staff for Policy,2025-04-20,,2025-01902,,,,
